"Notes"	"Residence County"	"Residence County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Angelina County, TX"	"48005"	"2021"	"2021"	1257	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"2022 (provisional)"	"2022"	704	Not Applicable	Not Applicable
	"Aransas County, TX"	"48007"	"2021"	"2021"	430	Not Applicable	Not Applicable
	"Aransas County, TX"	"48007"	"2022 (provisional)"	"2022"	273	Not Applicable	Not Applicable
	"Archer County, TX"	"48009"	"2021"	"2021"	112	Not Applicable	Not Applicable
	"Archer County, TX"	"48009"	"2022 (provisional)"	"2022"	59	Not Applicable	Not Applicable
	"Armstrong County, TX"	"48011"	"2021"	"2021"	31	Not Applicable	Not Applicable
	"Armstrong County, TX"	"48011"	"2022 (provisional)"	"2022"	24	Not Applicable	Not Applicable
	"Atascosa County, TX"	"48013"	"2021"	"2021"	629	Not Applicable	Not Applicable
	"Atascosa County, TX"	"48013"	"2022 (provisional)"	"2022"	363	Not Applicable	Not Applicable
	"Austin County, TX"	"48015"	"2021"	"2021"	365	Not Applicable	Not Applicable
	"Austin County, TX"	"48015"	"2022 (provisional)"	"2022"	274	Not Applicable	Not Applicable
	"Bailey County, TX"	"48017"	"2021"	"2021"	81	Not Applicable	Not Applicable
	"Bailey County, TX"	"48017"	"2022 (provisional)"	"2022"	38	Not Applicable	Not Applicable
	"Bandera County, TX"	"48019"	"2021"	"2021"	329	Not Applicable	Not Applicable
	"Bandera County, TX"	"48019"	"2022 (provisional)"	"2022"	212	Not Applicable	Not Applicable
	"Bastrop County, TX"	"48021"	"2021"	"2021"	944	Not Applicable	Not Applicable
	"Bastrop County, TX"	"48021"	"2022 (provisional)"	"2022"	602	Not Applicable	Not Applicable
	"Baylor County, TX"	"48023"	"2021"	"2021"	81	Not Applicable	Not Applicable
	"Baylor County, TX"	"48023"	"2022 (provisional)"	"2022"	49	Not Applicable	Not Applicable
	"Bee County, TX"	"48025"	"2021"	"2021"	399	Not Applicable	Not Applicable
	"Bee County, TX"	"48025"	"2022 (provisional)"	"2022"	214	Not Applicable	Not Applicable
	"Bell County, TX"	"48027"	"2021"	"2021"	3358	Not Applicable	Not Applicable
	"Bell County, TX"	"48027"	"2022 (provisional)"	"2022"	2058	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2021"	"2021"	18972	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2022 (provisional)"	"2022"	11318	Not Applicable	Not Applicable
	"Blanco County, TX"	"48031"	"2021"	"2021"	157	Not Applicable	Not Applicable
	"Blanco County, TX"	"48031"	"2022 (provisional)"	"2022"	99	Not Applicable	Not Applicable
	"Borden County, TX"	"48033"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Borden County, TX"	"48033"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Bosque County, TX"	"48035"	"2021"	"2021"	303	Not Applicable	Not Applicable
	"Bosque County, TX"	"48035"	"2022 (provisional)"	"2022"	191	Not Applicable	Not Applicable
	"Bowie County, TX"	"48037"	"2021"	"2021"	1381	Not Applicable	Not Applicable
	"Bowie County, TX"	"48037"	"2022 (provisional)"	"2022"	875	Not Applicable	Not Applicable
	"Brazoria County, TX"	"48039"	"2021"	"2021"	3458	Not Applicable	Not Applicable
	"Brazoria County, TX"	"48039"	"2022 (provisional)"	"2022"	1944	Not Applicable	Not Applicable
	"Brazos County, TX"	"48041"	"2021"	"2021"	1414	Not Applicable	Not Applicable
	"Brazos County, TX"	"48041"	"2022 (provisional)"	"2022"	890	Not Applicable	Not Applicable
	"Brewster County, TX"	"48043"	"2021"	"2021"	109	Not Applicable	Not Applicable
	"Brewster County, TX"	"48043"	"2022 (provisional)"	"2022"	49	Not Applicable	Not Applicable
	"Briscoe County, TX"	"48045"	"2021"	"2021"	16	Not Applicable	Not Applicable
	"Briscoe County, TX"	"48045"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Brooks County, TX"	"48047"	"2021"	"2021"	98	Not Applicable	Not Applicable
	"Brooks County, TX"	"48047"	"2022 (provisional)"	"2022"	71	Not Applicable	Not Applicable
	"Brown County, TX"	"48049"	"2021"	"2021"	647	Not Applicable	Not Applicable
	"Brown County, TX"	"48049"	"2022 (provisional)"	"2022"	403	Not Applicable	Not Applicable
	"Burleson County, TX"	"48051"	"2021"	"2021"	297	Not Applicable	Not Applicable
	"Burleson County, TX"	"48051"	"2022 (provisional)"	"2022"	180	Not Applicable	Not Applicable
	"Burnet County, TX"	"48053"	"2021"	"2021"	693	Not Applicable	Not Applicable
	"Burnet County, TX"	"48053"	"2022 (provisional)"	"2022"	421	Not Applicable	Not Applicable
	"Caldwell County, TX"	"48055"	"2021"	"2021"	489	Not Applicable	Not Applicable
	"Caldwell County, TX"	"48055"	"2022 (provisional)"	"2022"	285	Not Applicable	Not Applicable
	"Calhoun County, TX"	"48057"	"2021"	"2021"	268	Not Applicable	Not Applicable
	"Calhoun County, TX"	"48057"	"2022 (provisional)"	"2022"	157	Not Applicable	Not Applicable
	"Callahan County, TX"	"48059"	"2021"	"2021"	231	Not Applicable	Not Applicable
	"Callahan County, TX"	"48059"	"2022 (provisional)"	"2022"	126	Not Applicable	Not Applicable
	"Cameron County, TX"	"48061"	"2021"	"2021"	3809	Not Applicable	Not Applicable
	"Cameron County, TX"	"48061"	"2022 (provisional)"	"2022"	2445	Not Applicable	Not Applicable
	"Camp County, TX"	"48063"	"2021"	"2021"	233	Not Applicable	Not Applicable
	"Camp County, TX"	"48063"	"2022 (provisional)"	"2022"	111	Not Applicable	Not Applicable
	"Carson County, TX"	"48065"	"2021"	"2021"	85	Not Applicable	Not Applicable
	"Carson County, TX"	"48065"	"2022 (provisional)"	"2022"	55	Not Applicable	Not Applicable
	"Cass County, TX"	"48067"	"2021"	"2021"	590	Not Applicable	Not Applicable
	"Cass County, TX"	"48067"	"2022 (provisional)"	"2022"	357	Not Applicable	Not Applicable
	"Castro County, TX"	"48069"	"2021"	"2021"	96	Not Applicable	Not Applicable
	"Castro County, TX"	"48069"	"2022 (provisional)"	"2022"	44	Not Applicable	Not Applicable
	"Chambers County, TX"	"48071"	"2021"	"2021"	418	Not Applicable	Not Applicable
	"Chambers County, TX"	"48071"	"2022 (provisional)"	"2022"	236	Not Applicable	Not Applicable
	"Cherokee County, TX"	"48073"	"2021"	"2021"	795	Not Applicable	Not Applicable
	"Cherokee County, TX"	"48073"	"2022 (provisional)"	"2022"	391	Not Applicable	Not Applicable
	"Childress County, TX"	"48075"	"2021"	"2021"	84	Not Applicable	Not Applicable
	"Childress County, TX"	"48075"	"2022 (provisional)"	"2022"	61	Not Applicable	Not Applicable
	"Clay County, TX"	"48077"	"2021"	"2021"	152	Not Applicable	Not Applicable
	"Clay County, TX"	"48077"	"2022 (provisional)"	"2022"	105	Not Applicable	Not Applicable
	"Cochran County, TX"	"48079"	"2021"	"2021"	46	Not Applicable	Not Applicable
	"Cochran County, TX"	"48079"	"2022 (provisional)"	"2022"	25	Not Applicable	Not Applicable
	"Coke County, TX"	"48081"	"2021"	"2021"	69	Not Applicable	Not Applicable
	"Coke County, TX"	"48081"	"2022 (provisional)"	"2022"	45	Not Applicable	Not Applicable
	"Coleman County, TX"	"48083"	"2021"	"2021"	214	Not Applicable	Not Applicable
	"Coleman County, TX"	"48083"	"2022 (provisional)"	"2022"	108	Not Applicable	Not Applicable
	"Collin County, TX"	"48085"	"2021"	"2021"	6214	Not Applicable	Not Applicable
	"Collin County, TX"	"48085"	"2022 (provisional)"	"2022"	4147	Not Applicable	Not Applicable
	"Collingsworth County, TX"	"48087"	"2021"	"2021"	42	Not Applicable	Not Applicable
	"Collingsworth County, TX"	"48087"	"2022 (provisional)"	"2022"	21	Not Applicable	Not Applicable
	"Colorado County, TX"	"48089"	"2021"	"2021"	344	Not Applicable	Not Applicable
	"Colorado County, TX"	"48089"	"2022 (provisional)"	"2022"	199	Not Applicable	Not Applicable
	"Comal County, TX"	"48091"	"2021"	"2021"	1784	Not Applicable	Not Applicable
	"Comal County, TX"	"48091"	"2022 (provisional)"	"2022"	1100	Not Applicable	Not Applicable
	"Comanche County, TX"	"48093"	"2021"	"2021"	220	Not Applicable	Not Applicable
	"Comanche County, TX"	"48093"	"2022 (provisional)"	"2022"	142	Not Applicable	Not Applicable
	"Concho County, TX"	"48095"	"2021"	"2021"	34	Not Applicable	Not Applicable
	"Concho County, TX"	"48095"	"2022 (provisional)"	"2022"	17	Not Applicable	Not Applicable
	"Cooke County, TX"	"48097"	"2021"	"2021"	521	Not Applicable	Not Applicable
	"Cooke County, TX"	"48097"	"2022 (provisional)"	"2022"	308	Not Applicable	Not Applicable
	"Coryell County, TX"	"48099"	"2021"	"2021"	706	Not Applicable	Not Applicable
	"Coryell County, TX"	"48099"	"2022 (provisional)"	"2022"	439	Not Applicable	Not Applicable
	"Cottle County, TX"	"48101"	"2021"	"2021"	21	Not Applicable	Not Applicable
	"Cottle County, TX"	"48101"	"2022 (provisional)"	"2022"	13	Not Applicable	Not Applicable
	"Crane County, TX"	"48103"	"2021"	"2021"	48	Not Applicable	Not Applicable
	"Crane County, TX"	"48103"	"2022 (provisional)"	"2022"	32	Not Applicable	Not Applicable
	"Crockett County, TX"	"48105"	"2021"	"2021"	55	Not Applicable	Not Applicable
	"Crockett County, TX"	"48105"	"2022 (provisional)"	"2022"	29	Not Applicable	Not Applicable
	"Crosby County, TX"	"48107"	"2021"	"2021"	99	Not Applicable	Not Applicable
	"Crosby County, TX"	"48107"	"2022 (provisional)"	"2022"	42	Not Applicable	Not Applicable
	"Culberson County, TX"	"48109"	"2021"	"2021"	31	Not Applicable	Not Applicable
	"Culberson County, TX"	"48109"	"2022 (provisional)"	"2022"	24	Not Applicable	Not Applicable
	"Dallam County, TX"	"48111"	"2021"	"2021"	79	Not Applicable	Not Applicable
	"Dallam County, TX"	"48111"	"2022 (provisional)"	"2022"	50	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2021"	"2021"	20609	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2022 (provisional)"	"2022"	12882	Not Applicable	Not Applicable
	"Dawson County, TX"	"48115"	"2021"	"2021"	166	Not Applicable	Not Applicable
	"Dawson County, TX"	"48115"	"2022 (provisional)"	"2022"	119	Not Applicable	Not Applicable
	"Deaf Smith County, TX"	"48117"	"2021"	"2021"	216	Not Applicable	Not Applicable
	"Deaf Smith County, TX"	"48117"	"2022 (provisional)"	"2022"	99	Not Applicable	Not Applicable
	"Delta County, TX"	"48119"	"2021"	"2021"	91	Not Applicable	Not Applicable
	"Delta County, TX"	"48119"	"2022 (provisional)"	"2022"	56	Not Applicable	Not Applicable
	"Denton County, TX"	"48121"	"2021"	"2021"	5346	Not Applicable	Not Applicable
	"Denton County, TX"	"48121"	"2022 (provisional)"	"2022"	3458	Not Applicable	Not Applicable
	"DeWitt County, TX"	"48123"	"2021"	"2021"	289	Not Applicable	Not Applicable
	"DeWitt County, TX"	"48123"	"2022 (provisional)"	"2022"	166	Not Applicable	Not Applicable
	"Dickens County, TX"	"48125"	"2021"	"2021"	30	Not Applicable	Not Applicable
	"Dickens County, TX"	"48125"	"2022 (provisional)"	"2022"	18	Not Applicable	Not Applicable
	"Dimmit County, TX"	"48127"	"2021"	"2021"	157	Not Applicable	Not Applicable
	"Dimmit County, TX"	"48127"	"2022 (provisional)"	"2022"	75	Not Applicable	Not Applicable
	"Donley County, TX"	"48129"	"2021"	"2021"	64	Not Applicable	Not Applicable
	"Donley County, TX"	"48129"	"2022 (provisional)"	"2022"	46	Not Applicable	Not Applicable
	"Duval County, TX"	"48131"	"2021"	"2021"	173	Not Applicable	Not Applicable
	"Duval County, TX"	"48131"	"2022 (provisional)"	"2022"	108	Not Applicable	Not Applicable
	"Eastland County, TX"	"48133"	"2021"	"2021"	383	Not Applicable	Not Applicable
	"Eastland County, TX"	"48133"	"2022 (provisional)"	"2022"	234	Not Applicable	Not Applicable
	"Ector County, TX"	"48135"	"2021"	"2021"	1615	Not Applicable	Not Applicable
	"Ector County, TX"	"48135"	"2022 (provisional)"	"2022"	1060	Not Applicable	Not Applicable
	"Edwards County, TX"	"48137"	"2021"	"2021"	31	Not Applicable	Not Applicable
	"Edwards County, TX"	"48137"	"2022 (provisional)"	"2022"	24	Not Applicable	Not Applicable
	"Ellis County, TX"	"48139"	"2021"	"2021"	1821	Not Applicable	Not Applicable
	"Ellis County, TX"	"48139"	"2022 (provisional)"	"2022"	1091	Not Applicable	Not Applicable
	"El Paso County, TX"	"48141"	"2021"	"2021"	7307	Not Applicable	Not Applicable
	"El Paso County, TX"	"48141"	"2022 (provisional)"	"2022"	4756	Not Applicable	Not Applicable
	"Erath County, TX"	"48143"	"2021"	"2021"	463	Not Applicable	Not Applicable
	"Erath County, TX"	"48143"	"2022 (provisional)"	"2022"	262	Not Applicable	Not Applicable
	"Falls County, TX"	"48145"	"2021"	"2021"	245	Not Applicable	Not Applicable
	"Falls County, TX"	"48145"	"2022 (provisional)"	"2022"	138	Not Applicable	Not Applicable
	"Fannin County, TX"	"48147"	"2021"	"2021"	597	Not Applicable	Not Applicable
	"Fannin County, TX"	"48147"	"2022 (provisional)"	"2022"	384	Not Applicable	Not Applicable
	"Fayette County, TX"	"48149"	"2021"	"2021"	391	Not Applicable	Not Applicable
	"Fayette County, TX"	"48149"	"2022 (provisional)"	"2022"	250	Not Applicable	Not Applicable
	"Fisher County, TX"	"48151"	"2021"	"2021"	66	Not Applicable	Not Applicable
	"Fisher County, TX"	"48151"	"2022 (provisional)"	"2022"	49	Not Applicable	Not Applicable
	"Floyd County, TX"	"48153"	"2021"	"2021"	93	Not Applicable	Not Applicable
	"Floyd County, TX"	"48153"	"2022 (provisional)"	"2022"	57	Not Applicable	Not Applicable
	"Foard County, TX"	"48155"	"2021"	"2021"	25	Not Applicable	Not Applicable
	"Foard County, TX"	"48155"	"2022 (provisional)"	"2022"	17	Not Applicable	Not Applicable
	"Fort Bend County, TX"	"48157"	"2021"	"2021"	4858	Not Applicable	Not Applicable
	"Fort Bend County, TX"	"48157"	"2022 (provisional)"	"2022"	3110	Not Applicable	Not Applicable
	"Franklin County, TX"	"48159"	"2021"	"2021"	129	Not Applicable	Not Applicable
	"Franklin County, TX"	"48159"	"2022 (provisional)"	"2022"	100	Not Applicable	Not Applicable
	"Freestone County, TX"	"48161"	"2021"	"2021"	256	Not Applicable	Not Applicable
	"Freestone County, TX"	"48161"	"2022 (provisional)"	"2022"	187	Not Applicable	Not Applicable
	"Frio County, TX"	"48163"	"2021"	"2021"	221	Not Applicable	Not Applicable
	"Frio County, TX"	"48163"	"2022 (provisional)"	"2022"	127	Not Applicable	Not Applicable
	"Gaines County, TX"	"48165"	"2021"	"2021"	176	Not Applicable	Not Applicable
	"Gaines County, TX"	"48165"	"2022 (provisional)"	"2022"	112	Not Applicable	Not Applicable
	"Galveston County, TX"	"48167"	"2021"	"2021"	3695	Not Applicable	Not Applicable
	"Galveston County, TX"	"48167"	"2022 (provisional)"	"2022"	2216	Not Applicable	Not Applicable
	"Garza County, TX"	"48169"	"2021"	"2021"	64	Not Applicable	Not Applicable
	"Garza County, TX"	"48169"	"2022 (provisional)"	"2022"	39	Not Applicable	Not Applicable
	"Gillespie County, TX"	"48171"	"2021"	"2021"	417	Not Applicable	Not Applicable
	"Gillespie County, TX"	"48171"	"2022 (provisional)"	"2022"	274	Not Applicable	Not Applicable
	"Glasscock County, TX"	"48173"	"2021"	"2021"	12	Not Applicable	Not Applicable
	"Glasscock County, TX"	"48173"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Goliad County, TX"	"48175"	"2021"	"2021"	98	Not Applicable	Not Applicable
	"Goliad County, TX"	"48175"	"2022 (provisional)"	"2022"	53	Not Applicable	Not Applicable
	"Gonzales County, TX"	"48177"	"2021"	"2021"	272	Not Applicable	Not Applicable
	"Gonzales County, TX"	"48177"	"2022 (provisional)"	"2022"	167	Not Applicable	Not Applicable
	"Gray County, TX"	"48179"	"2021"	"2021"	350	Not Applicable	Not Applicable
	"Gray County, TX"	"48179"	"2022 (provisional)"	"2022"	211	Not Applicable	Not Applicable
	"Grayson County, TX"	"48181"	"2021"	"2021"	1971	Not Applicable	Not Applicable
	"Grayson County, TX"	"48181"	"2022 (provisional)"	"2022"	1211	Not Applicable	Not Applicable
	"Gregg County, TX"	"48183"	"2021"	"2021"	1828	Not Applicable	Not Applicable
	"Gregg County, TX"	"48183"	"2022 (provisional)"	"2022"	1094	Not Applicable	Not Applicable
	"Grimes County, TX"	"48185"	"2021"	"2021"	396	Not Applicable	Not Applicable
	"Grimes County, TX"	"48185"	"2022 (provisional)"	"2022"	245	Not Applicable	Not Applicable
	"Guadalupe County, TX"	"48187"	"2021"	"2021"	1617	Not Applicable	Not Applicable
	"Guadalupe County, TX"	"48187"	"2022 (provisional)"	"2022"	956	Not Applicable	Not Applicable
	"Hale County, TX"	"48189"	"2021"	"2021"	395	Not Applicable	Not Applicable
	"Hale County, TX"	"48189"	"2022 (provisional)"	"2022"	220	Not Applicable	Not Applicable
	"Hall County, TX"	"48191"	"2021"	"2021"	52	Not Applicable	Not Applicable
	"Hall County, TX"	"48191"	"2022 (provisional)"	"2022"	38	Not Applicable	Not Applicable
	"Hamilton County, TX"	"48193"	"2021"	"2021"	157	Not Applicable	Not Applicable
	"Hamilton County, TX"	"48193"	"2022 (provisional)"	"2022"	98	Not Applicable	Not Applicable
	"Hansford County, TX"	"48195"	"2021"	"2021"	62	Not Applicable	Not Applicable
	"Hansford County, TX"	"48195"	"2022 (provisional)"	"2022"	48	Not Applicable	Not Applicable
	"Hardeman County, TX"	"48197"	"2021"	"2021"	46	Not Applicable	Not Applicable
	"Hardeman County, TX"	"48197"	"2022 (provisional)"	"2022"	39	Not Applicable	Not Applicable
	"Hardin County, TX"	"48199"	"2021"	"2021"	806	Not Applicable	Not Applicable
	"Hardin County, TX"	"48199"	"2022 (provisional)"	"2022"	461	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2021"	"2021"	36311	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2022 (provisional)"	"2022"	21373	Not Applicable	Not Applicable
	"Harrison County, TX"	"48203"	"2021"	"2021"	952	Not Applicable	Not Applicable
	"Harrison County, TX"	"48203"	"2022 (provisional)"	"2022"	510	Not Applicable	Not Applicable
	"Hartley County, TX"	"48205"	"2021"	"2021"	46	Not Applicable	Not Applicable
	"Hartley County, TX"	"48205"	"2022 (provisional)"	"2022"	37	Not Applicable	Not Applicable
	"Haskell County, TX"	"48207"	"2021"	"2021"	111	Not Applicable	Not Applicable
	"Haskell County, TX"	"48207"	"2022 (provisional)"	"2022"	40	Not Applicable	Not Applicable
	"Hays County, TX"	"48209"	"2021"	"2021"	1649	Not Applicable	Not Applicable
	"Hays County, TX"	"48209"	"2022 (provisional)"	"2022"	1022	Not Applicable	Not Applicable
	"Hemphill County, TX"	"48211"	"2021"	"2021"	24	Not Applicable	Not Applicable
	"Hemphill County, TX"	"48211"	"2022 (provisional)"	"2022"	35	Not Applicable	Not Applicable
	"Henderson County, TX"	"48213"	"2021"	"2021"	1572	Not Applicable	Not Applicable
	"Henderson County, TX"	"48213"	"2022 (provisional)"	"2022"	900	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"2021"	"2021"	6411	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"2022 (provisional)"	"2022"	3862	Not Applicable	Not Applicable
	"Hill County, TX"	"48217"	"2021"	"2021"	673	Not Applicable	Not Applicable
	"Hill County, TX"	"48217"	"2022 (provisional)"	"2022"	376	Not Applicable	Not Applicable
	"Hockley County, TX"	"48219"	"2021"	"2021"	294	Not Applicable	Not Applicable
	"Hockley County, TX"	"48219"	"2022 (provisional)"	"2022"	200	Not Applicable	Not Applicable
	"Hood County, TX"	"48221"	"2021"	"2021"	991	Not Applicable	Not Applicable
	"Hood County, TX"	"48221"	"2022 (provisional)"	"2022"	641	Not Applicable	Not Applicable
	"Hopkins County, TX"	"48223"	"2021"	"2021"	525	Not Applicable	Not Applicable
	"Hopkins County, TX"	"48223"	"2022 (provisional)"	"2022"	344	Not Applicable	Not Applicable
	"Houston County, TX"	"48225"	"2021"	"2021"	395	Not Applicable	Not Applicable
	"Houston County, TX"	"48225"	"2022 (provisional)"	"2022"	268	Not Applicable	Not Applicable
	"Howard County, TX"	"48227"	"2021"	"2021"	460	Not Applicable	Not Applicable
	"Howard County, TX"	"48227"	"2022 (provisional)"	"2022"	305	Not Applicable	Not Applicable
	"Hudspeth County, TX"	"48229"	"2021"	"2021"	39	Not Applicable	Not Applicable
	"Hudspeth County, TX"	"48229"	"2022 (provisional)"	"2022"	30	Not Applicable	Not Applicable
	"Hunt County, TX"	"48231"	"2021"	"2021"	1303	Not Applicable	Not Applicable
	"Hunt County, TX"	"48231"	"2022 (provisional)"	"2022"	785	Not Applicable	Not Applicable
	"Hutchinson County, TX"	"48233"	"2021"	"2021"	348	Not Applicable	Not Applicable
	"Hutchinson County, TX"	"48233"	"2022 (provisional)"	"2022"	208	Not Applicable	Not Applicable
	"Irion County, TX"	"48235"	"2021"	"2021"	24	Not Applicable	Not Applicable
	"Irion County, TX"	"48235"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Jack County, TX"	"48237"	"2021"	"2021"	108	Not Applicable	Not Applicable
	"Jack County, TX"	"48237"	"2022 (provisional)"	"2022"	72	Not Applicable	Not Applicable
	"Jackson County, TX"	"48239"	"2021"	"2021"	171	Not Applicable	Not Applicable
	"Jackson County, TX"	"48239"	"2022 (provisional)"	"2022"	110	Not Applicable	Not Applicable
	"Jasper County, TX"	"48241"	"2021"	"2021"	607	Not Applicable	Not Applicable
	"Jasper County, TX"	"48241"	"2022 (provisional)"	"2022"	366	Not Applicable	Not Applicable
	"Jeff Davis County, TX"	"48243"	"2021"	"2021"	28	Not Applicable	Not Applicable
	"Jeff Davis County, TX"	"48243"	"2022 (provisional)"	"2022"	26	Not Applicable	Not Applicable
	"Jefferson County, TX"	"48245"	"2021"	"2021"	3192	Not Applicable	Not Applicable
	"Jefferson County, TX"	"48245"	"2022 (provisional)"	"2022"	1802	Not Applicable	Not Applicable
	"Jim Hogg County, TX"	"48247"	"2021"	"2021"	69	Not Applicable	Not Applicable
	"Jim Hogg County, TX"	"48247"	"2022 (provisional)"	"2022"	36	Not Applicable	Not Applicable
	"Jim Wells County, TX"	"48249"	"2021"	"2021"	594	Not Applicable	Not Applicable
	"Jim Wells County, TX"	"48249"	"2022 (provisional)"	"2022"	324	Not Applicable	Not Applicable
	"Johnson County, TX"	"48251"	"2021"	"2021"	2033	Not Applicable	Not Applicable
	"Johnson County, TX"	"48251"	"2022 (provisional)"	"2022"	1276	Not Applicable	Not Applicable
	"Jones County, TX"	"48253"	"2021"	"2021"	260	Not Applicable	Not Applicable
	"Jones County, TX"	"48253"	"2022 (provisional)"	"2022"	139	Not Applicable	Not Applicable
	"Karnes County, TX"	"48255"	"2021"	"2021"	176	Not Applicable	Not Applicable
	"Karnes County, TX"	"48255"	"2022 (provisional)"	"2022"	127	Not Applicable	Not Applicable
	"Kaufman County, TX"	"48257"	"2021"	"2021"	1471	Not Applicable	Not Applicable
	"Kaufman County, TX"	"48257"	"2022 (provisional)"	"2022"	896	Not Applicable	Not Applicable
	"Kendall County, TX"	"48259"	"2021"	"2021"	457	Not Applicable	Not Applicable
	"Kendall County, TX"	"48259"	"2022 (provisional)"	"2022"	361	Not Applicable	Not Applicable
	"Kenedy County, TX"	"48261"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Kenedy County, TX"	"48261"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Kent County, TX"	"48263"	"2021"	"2021"	20	Not Applicable	Not Applicable
	"Kent County, TX"	"48263"	"2022 (provisional)"	"2022"	11	Not Applicable	Not Applicable
	"Kerr County, TX"	"48265"	"2021"	"2021"	864	Not Applicable	Not Applicable
	"Kerr County, TX"	"48265"	"2022 (provisional)"	"2022"	567	Not Applicable	Not Applicable
	"Kimble County, TX"	"48267"	"2021"	"2021"	63	Not Applicable	Not Applicable
	"Kimble County, TX"	"48267"	"2022 (provisional)"	"2022"	36	Not Applicable	Not Applicable
	"King County, TX"	"48269"	"2021"	"2021"	0	Not Applicable	Not Applicable
	"King County, TX"	"48269"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Kinney County, TX"	"48271"	"2021"	"2021"	53	Not Applicable	Not Applicable
	"Kinney County, TX"	"48271"	"2022 (provisional)"	"2022"	30	Not Applicable	Not Applicable
	"Kleberg County, TX"	"48273"	"2021"	"2021"	336	Not Applicable	Not Applicable
	"Kleberg County, TX"	"48273"	"2022 (provisional)"	"2022"	196	Not Applicable	Not Applicable
	"Knox County, TX"	"48275"	"2021"	"2021"	72	Not Applicable	Not Applicable
	"Knox County, TX"	"48275"	"2022 (provisional)"	"2022"	34	Not Applicable	Not Applicable
	"Lamar County, TX"	"48277"	"2021"	"2021"	823	Not Applicable	Not Applicable
	"Lamar County, TX"	"48277"	"2022 (provisional)"	"2022"	475	Not Applicable	Not Applicable
	"Lamb County, TX"	"48279"	"2021"	"2021"	174	Not Applicable	Not Applicable
	"Lamb County, TX"	"48279"	"2022 (provisional)"	"2022"	119	Not Applicable	Not Applicable
	"Lampasas County, TX"	"48281"	"2021"	"2021"	330	Not Applicable	Not Applicable
	"Lampasas County, TX"	"48281"	"2022 (provisional)"	"2022"	200	Not Applicable	Not Applicable
	"La Salle County, TX"	"48283"	"2021"	"2021"	86	Not Applicable	Not Applicable
	"La Salle County, TX"	"48283"	"2022 (provisional)"	"2022"	55	Not Applicable	Not Applicable
	"Lavaca County, TX"	"48285"	"2021"	"2021"	296	Not Applicable	Not Applicable
	"Lavaca County, TX"	"48285"	"2022 (provisional)"	"2022"	166	Not Applicable	Not Applicable
	"Lee County, TX"	"48287"	"2021"	"2021"	209	Not Applicable	Not Applicable
	"Lee County, TX"	"48287"	"2022 (provisional)"	"2022"	139	Not Applicable	Not Applicable
	"Leon County, TX"	"48289"	"2021"	"2021"	274	Not Applicable	Not Applicable
	"Leon County, TX"	"48289"	"2022 (provisional)"	"2022"	190	Not Applicable	Not Applicable
	"Liberty County, TX"	"48291"	"2021"	"2021"	1157	Not Applicable	Not Applicable
	"Liberty County, TX"	"48291"	"2022 (provisional)"	"2022"	640	Not Applicable	Not Applicable
	"Limestone County, TX"	"48293"	"2021"	"2021"	400	Not Applicable	Not Applicable
	"Limestone County, TX"	"48293"	"2022 (provisional)"	"2022"	233	Not Applicable	Not Applicable
	"Lipscomb County, TX"	"48295"	"2021"	"2021"	40	Not Applicable	Not Applicable
	"Lipscomb County, TX"	"48295"	"2022 (provisional)"	"2022"	25	Not Applicable	Not Applicable
	"Live Oak County, TX"	"48297"	"2021"	"2021"	156	Not Applicable	Not Applicable
	"Live Oak County, TX"	"48297"	"2022 (provisional)"	"2022"	86	Not Applicable	Not Applicable
	"Llano County, TX"	"48299"	"2021"	"2021"	412	Not Applicable	Not Applicable
	"Llano County, TX"	"48299"	"2022 (provisional)"	"2022"	254	Not Applicable	Not Applicable
	"Loving County, TX"	"48301"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Loving County, TX"	"48301"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Lubbock County, TX"	"48303"	"2021"	"2021"	3352	Not Applicable	Not Applicable
	"Lubbock County, TX"	"48303"	"2022 (provisional)"	"2022"	2105	Not Applicable	Not Applicable
	"Lynn County, TX"	"48305"	"2021"	"2021"	85	Not Applicable	Not Applicable
