"Notes"	"Residence County"	"Residence County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Tipton County, TN"	"47167"	"2020"	"2020"	"Nov., 2020"	"2020/11"	17	Not Applicable	Not Applicable
	"Tipton County, TN"	"47167"	"2020"	"2020"	"Dec., 2020"	"2020/12"	19	Not Applicable	Not Applicable
	"Tipton County, TN"	"47167"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	37	Not Applicable	Not Applicable
	"Tipton County, TN"	"47167"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	21	Not Applicable	Not Applicable
	"Tipton County, TN"	"47167"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	22	Not Applicable	Not Applicable
	"Tipton County, TN"	"47167"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	18	Not Applicable	Not Applicable
	"Tipton County, TN"	"47167"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	22	Not Applicable	Not Applicable
	"Tipton County, TN"	"47167"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	18	Not Applicable	Not Applicable
	"Unicoi County, TN"	"47171"	"2020"	"2020"	"Nov., 2020"	"2020/11"	10	Not Applicable	Not Applicable
	"Unicoi County, TN"	"47171"	"2020"	"2020"	"Dec., 2020"	"2020/12"	11	Not Applicable	Not Applicable
	"Union County, TN"	"47173"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	12	Not Applicable	Not Applicable
	"Union County, TN"	"47173"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	12	Not Applicable	Not Applicable
	"Van Buren County, TN"	"47175"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	11	Not Applicable	Not Applicable
	"Warren County, TN"	"47177"	"2020"	"2020"	"Dec., 2020"	"2020/12"	33	Not Applicable	Not Applicable
	"Warren County, TN"	"47177"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	15	Not Applicable	Not Applicable
	"Warren County, TN"	"47177"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	20	Not Applicable	Not Applicable
	"Warren County, TN"	"47177"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	19	Not Applicable	Not Applicable
	"Warren County, TN"	"47177"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	13	Not Applicable	Not Applicable
	"Washington County, TN"	"47179"	"2020"	"2020"	"Sep., 2020"	"2020/09"	15	Not Applicable	Not Applicable
	"Washington County, TN"	"47179"	"2020"	"2020"	"Oct., 2020"	"2020/10"	31	Not Applicable	Not Applicable
	"Washington County, TN"	"47179"	"2020"	"2020"	"Nov., 2020"	"2020/11"	34	Not Applicable	Not Applicable
	"Washington County, TN"	"47179"	"2020"	"2020"	"Dec., 2020"	"2020/12"	62	Not Applicable	Not Applicable
	"Washington County, TN"	"47179"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	37	Not Applicable	Not Applicable
	"Washington County, TN"	"47179"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	11	Not Applicable	Not Applicable
	"Washington County, TN"	"47179"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	20	Not Applicable	Not Applicable
	"Washington County, TN"	"47179"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	49	Not Applicable	Not Applicable
	"Washington County, TN"	"47179"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	21	Not Applicable	Not Applicable
	"Washington County, TN"	"47179"	"2021 (provisional)"	"2021"	"Nov., 2021 (provisional)"	"2021/11"	14	Not Applicable	Not Applicable
	"Washington County, TN"	"47179"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	22	Not Applicable	Not Applicable
	"Washington County, TN"	"47179"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	35	Not Applicable	Not Applicable
	"Washington County, TN"	"47179"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	37	Not Applicable	Not Applicable
	"Wayne County, TN"	"47181"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	11	Not Applicable	Not Applicable
	"Weakley County, TN"	"47183"	"2020"	"2020"	"Dec., 2020"	"2020/12"	10	Not Applicable	Not Applicable
	"Weakley County, TN"	"47183"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	11	Not Applicable	Not Applicable
	"Weakley County, TN"	"47183"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	14	Not Applicable	Not Applicable
	"Weakley County, TN"	"47183"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	17	Not Applicable	Not Applicable
	"Weakley County, TN"	"47183"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	18	Not Applicable	Not Applicable
	"White County, TN"	"47185"	"2020"	"2020"	"Dec., 2020"	"2020/12"	16	Not Applicable	Not Applicable
	"White County, TN"	"47185"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	17	Not Applicable	Not Applicable
	"White County, TN"	"47185"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	19	Not Applicable	Not Applicable
	"White County, TN"	"47185"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	11	Not Applicable	Not Applicable
	"Williamson County, TN"	"47187"	"2020"	"2020"	"Aug., 2020"	"2020/08"	14	Not Applicable	Not Applicable
	"Williamson County, TN"	"47187"	"2020"	"2020"	"Sep., 2020"	"2020/09"	11	Not Applicable	Not Applicable
	"Williamson County, TN"	"47187"	"2020"	"2020"	"Oct., 2020"	"2020/10"	15	Not Applicable	Not Applicable
	"Williamson County, TN"	"47187"	"2020"	"2020"	"Nov., 2020"	"2020/11"	32	Not Applicable	Not Applicable
	"Williamson County, TN"	"47187"	"2020"	"2020"	"Dec., 2020"	"2020/12"	48	Not Applicable	Not Applicable
	"Williamson County, TN"	"47187"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	45	Not Applicable	Not Applicable
	"Williamson County, TN"	"47187"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	14	Not Applicable	Not Applicable
	"Williamson County, TN"	"47187"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	26	Not Applicable	Not Applicable
	"Williamson County, TN"	"47187"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	34	Not Applicable	Not Applicable
	"Williamson County, TN"	"47187"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	17	Not Applicable	Not Applicable
	"Williamson County, TN"	"47187"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	15	Not Applicable	Not Applicable
	"Williamson County, TN"	"47187"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	48	Not Applicable	Not Applicable
	"Williamson County, TN"	"47187"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	18	Not Applicable	Not Applicable
	"Wilson County, TN"	"47189"	"2020"	"2020"	"Jun., 2020"	"2020/06"	10	Not Applicable	Not Applicable
	"Wilson County, TN"	"47189"	"2020"	"2020"	"Aug., 2020"	"2020/08"	12	Not Applicable	Not Applicable
	"Wilson County, TN"	"47189"	"2020"	"2020"	"Sep., 2020"	"2020/09"	15	Not Applicable	Not Applicable
	"Wilson County, TN"	"47189"	"2020"	"2020"	"Oct., 2020"	"2020/10"	14	Not Applicable	Not Applicable
	"Wilson County, TN"	"47189"	"2020"	"2020"	"Nov., 2020"	"2020/11"	26	Not Applicable	Not Applicable
	"Wilson County, TN"	"47189"	"2020"	"2020"	"Dec., 2020"	"2020/12"	57	Not Applicable	Not Applicable
	"Wilson County, TN"	"47189"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	54	Not Applicable	Not Applicable
	"Wilson County, TN"	"47189"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	11	Not Applicable	Not Applicable
	"Wilson County, TN"	"47189"	"2021 (provisional)"	"2021"	"Apr., 2021 (provisional)"	"2021/04"	13	Not Applicable	Not Applicable
	"Wilson County, TN"	"47189"	"2021 (provisional)"	"2021"	"Jul., 2021 (provisional)"	"2021/07"	10	Not Applicable	Not Applicable
	"Wilson County, TN"	"47189"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	24	Not Applicable	Not Applicable
	"Wilson County, TN"	"47189"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	60	Not Applicable	Not Applicable
	"Wilson County, TN"	"47189"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	22	Not Applicable	Not Applicable
	"Wilson County, TN"	"47189"	"2021 (provisional)"	"2021"	"Nov., 2021 (provisional)"	"2021/11"	16	Not Applicable	Not Applicable
	"Wilson County, TN"	"47189"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	21	Not Applicable	Not Applicable
	"Wilson County, TN"	"47189"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	29	Not Applicable	Not Applicable
	"Wilson County, TN"	"47189"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	13	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"2020"	"2020"	"Jul., 2020"	"2020/07"	10	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"2020"	"2020"	"Aug., 2020"	"2020/08"	10	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"2020"	"2020"	"Sep., 2020"	"2020/09"	13	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"2020"	"2020"	"Nov., 2020"	"2020/11"	11	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"2020"	"2020"	"Dec., 2020"	"2020/12"	20	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	27	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	11	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	11	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	45	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	12	Not Applicable	Not Applicable
	"Anderson County, TX"	"48001"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	10	Not Applicable	Not Applicable
	"Andrews County, TX"	"48003"	"2020"	"2020"	"Dec., 2020"	"2020/12"	14	Not Applicable	Not Applicable
	"Andrews County, TX"	"48003"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	13	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"2020"	"2020"	"Jun., 2020"	"2020/06"	21	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"2020"	"2020"	"Jul., 2020"	"2020/07"	22	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"2020"	"2020"	"Aug., 2020"	"2020/08"	27	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"2020"	"2020"	"Nov., 2020"	"2020/11"	14	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"2020"	"2020"	"Dec., 2020"	"2020/12"	58	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	73	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	25	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"2021 (provisional)"	"2021"	"Mar., 2021 (provisional)"	"2021/03"	10	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	37	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	52	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	34	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	24	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	18	Not Applicable	Not Applicable
	"Aransas County, TX"	"48007"	"2020"	"2020"	"Jul., 2020"	"2020/07"	14	Not Applicable	Not Applicable
	"Aransas County, TX"	"48007"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	11	Not Applicable	Not Applicable
	"Aransas County, TX"	"48007"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	11	Not Applicable	Not Applicable
	"Atascosa County, TX"	"48013"	"2020"	"2020"	"Jul., 2020"	"2020/07"	15	Not Applicable	Not Applicable
	"Atascosa County, TX"	"48013"	"2020"	"2020"	"Aug., 2020"	"2020/08"	12	Not Applicable	Not Applicable
	"Atascosa County, TX"	"48013"	"2020"	"2020"	"Dec., 2020"	"2020/12"	40	Not Applicable	Not Applicable
	"Atascosa County, TX"	"48013"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	39	Not Applicable	Not Applicable
	"Atascosa County, TX"	"48013"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	21	Not Applicable	Not Applicable
	"Atascosa County, TX"	"48013"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	27	Not Applicable	Not Applicable
	"Atascosa County, TX"	"48013"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	29	Not Applicable	Not Applicable
	"Atascosa County, TX"	"48013"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	10	Not Applicable	Not Applicable
	"Austin County, TX"	"48015"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	12	Not Applicable	Not Applicable
	"Bandera County, TX"	"48019"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	12	Not Applicable	Not Applicable
	"Bastrop County, TX"	"48021"	"2020"	"2020"	"Jul., 2020"	"2020/07"	13	Not Applicable	Not Applicable
	"Bastrop County, TX"	"48021"	"2020"	"2020"	"Dec., 2020"	"2020/12"	13	Not Applicable	Not Applicable
	"Bastrop County, TX"	"48021"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	21	Not Applicable	Not Applicable
	"Bastrop County, TX"	"48021"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	17	Not Applicable	Not Applicable
	"Bastrop County, TX"	"48021"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	25	Not Applicable	Not Applicable
	"Bastrop County, TX"	"48021"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	34	Not Applicable	Not Applicable
	"Bastrop County, TX"	"48021"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	14	Not Applicable	Not Applicable
	"Bastrop County, TX"	"48021"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	16	Not Applicable	Not Applicable
	"Bastrop County, TX"	"48021"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	18	Not Applicable	Not Applicable
	"Bee County, TX"	"48025"	"2020"	"2020"	"Jul., 2020"	"2020/07"	12	Not Applicable	Not Applicable
	"Bee County, TX"	"48025"	"2020"	"2020"	"Aug., 2020"	"2020/08"	17	Not Applicable	Not Applicable
	"Bee County, TX"	"48025"	"2020"	"2020"	"Sep., 2020"	"2020/09"	10	Not Applicable	Not Applicable
	"Bee County, TX"	"48025"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	11	Not Applicable	Not Applicable
	"Bee County, TX"	"48025"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	17	Not Applicable	Not Applicable
	"Bee County, TX"	"48025"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	31	Not Applicable	Not Applicable
	"Bell County, TX"	"48027"	"2020"	"2020"	"Jun., 2020"	"2020/06"	11	Not Applicable	Not Applicable
	"Bell County, TX"	"48027"	"2020"	"2020"	"Jul., 2020"	"2020/07"	25	Not Applicable	Not Applicable
	"Bell County, TX"	"48027"	"2020"	"2020"	"Aug., 2020"	"2020/08"	32	Not Applicable	Not Applicable
	"Bell County, TX"	"48027"	"2020"	"2020"	"Sep., 2020"	"2020/09"	19	Not Applicable	Not Applicable
	"Bell County, TX"	"48027"	"2020"	"2020"	"Oct., 2020"	"2020/10"	13	Not Applicable	Not Applicable
	"Bell County, TX"	"48027"	"2020"	"2020"	"Nov., 2020"	"2020/11"	31	Not Applicable	Not Applicable
	"Bell County, TX"	"48027"	"2020"	"2020"	"Dec., 2020"	"2020/12"	64	Not Applicable	Not Applicable
	"Bell County, TX"	"48027"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	117	Not Applicable	Not Applicable
	"Bell County, TX"	"48027"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	70	Not Applicable	Not Applicable
	"Bell County, TX"	"48027"	"2021 (provisional)"	"2021"	"Mar., 2021 (provisional)"	"2021/03"	14	Not Applicable	Not Applicable
	"Bell County, TX"	"48027"	"2021 (provisional)"	"2021"	"Apr., 2021 (provisional)"	"2021/04"	18	Not Applicable	Not Applicable
	"Bell County, TX"	"48027"	"2021 (provisional)"	"2021"	"May, 2021 (provisional)"	"2021/05"	21	Not Applicable	Not Applicable
	"Bell County, TX"	"48027"	"2021 (provisional)"	"2021"	"Jul., 2021 (provisional)"	"2021/07"	26	Not Applicable	Not Applicable
	"Bell County, TX"	"48027"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	115	Not Applicable	Not Applicable
	"Bell County, TX"	"48027"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	91	Not Applicable	Not Applicable
	"Bell County, TX"	"48027"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	43	Not Applicable	Not Applicable
	"Bell County, TX"	"48027"	"2021 (provisional)"	"2021"	"Nov., 2021 (provisional)"	"2021/11"	19	Not Applicable	Not Applicable
	"Bell County, TX"	"48027"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	10	Not Applicable	Not Applicable
	"Bell County, TX"	"48027"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	64	Not Applicable	Not Applicable
	"Bell County, TX"	"48027"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	57	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2020"	"2020"	"Apr., 2020"	"2020/04"	42	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2020"	"2020"	"May, 2020"	"2020/05"	33	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2020"	"2020"	"Jun., 2020"	"2020/06"	114	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2020"	"2020"	"Jul., 2020"	"2020/07"	717	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2020"	"2020"	"Aug., 2020"	"2020/08"	337	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2020"	"2020"	"Sep., 2020"	"2020/09"	111	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2020"	"2020"	"Oct., 2020"	"2020/10"	84	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2020"	"2020"	"Nov., 2020"	"2020/11"	121	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2020"	"2020"	"Dec., 2020"	"2020/12"	384	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	841	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	462	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2021 (provisional)"	"2021"	"Mar., 2021 (provisional)"	"2021/03"	175	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2021 (provisional)"	"2021"	"Apr., 2021 (provisional)"	"2021/04"	86	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2021 (provisional)"	"2021"	"May, 2021 (provisional)"	"2021/05"	69	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2021 (provisional)"	"2021"	"Jun., 2021 (provisional)"	"2021/06"	43	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2021 (provisional)"	"2021"	"Jul., 2021 (provisional)"	"2021/07"	98	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	656	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	569	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	247	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2021 (provisional)"	"2021"	"Nov., 2021 (provisional)"	"2021/11"	70	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	84	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	369	Not Applicable	Not Applicable
	"Bexar County, TX"	"48029"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	265	Not Applicable	Not Applicable
	"Bowie County, TX"	"48037"	"2020"	"2020"	"Jul., 2020"	"2020/07"	13	Not Applicable	Not Applicable
	"Bowie County, TX"	"48037"	"2020"	"2020"	"Aug., 2020"	"2020/08"	10	Not Applicable	Not Applicable
	"Bowie County, TX"	"48037"	"2020"	"2020"	"Sep., 2020"	"2020/09"	15	Not Applicable	Not Applicable
	"Bowie County, TX"	"48037"	"2020"	"2020"	"Oct., 2020"	"2020/10"	28	Not Applicable	Not Applicable
	"Bowie County, TX"	"48037"	"2020"	"2020"	"Nov., 2020"	"2020/11"	18	Not Applicable	Not Applicable
	"Bowie County, TX"	"48037"	"2020"	"2020"	"Dec., 2020"	"2020/12"	24	Not Applicable	Not Applicable
	"Bowie County, TX"	"48037"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	37	Not Applicable	Not Applicable
	"Bowie County, TX"	"48037"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	31	Not Applicable	Not Applicable
	"Bowie County, TX"	"48037"	"2021 (provisional)"	"2021"	"Mar., 2021 (provisional)"	"2021/03"	12	Not Applicable	Not Applicable
	"Bowie County, TX"	"48037"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	30	Not Applicable	Not Applicable
	"Bowie County, TX"	"48037"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	60	Not Applicable	Not Applicable
	"Bowie County, TX"	"48037"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	24	Not Applicable	Not Applicable
	"Bowie County, TX"	"48037"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	34	Not Applicable	Not Applicable
	"Bowie County, TX"	"48037"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	30	Not Applicable	Not Applicable
	"Brazoria County, TX"	"48039"	"2020"	"2020"	"May, 2020"	"2020/05"	10	Not Applicable	Not Applicable
	"Brazoria County, TX"	"48039"	"2020"	"2020"	"Jun., 2020"	"2020/06"	10	Not Applicable	Not Applicable
	"Brazoria County, TX"	"48039"	"2020"	"2020"	"Jul., 2020"	"2020/07"	57	Not Applicable	Not Applicable
	"Brazoria County, TX"	"48039"	"2020"	"2020"	"Aug., 2020"	"2020/08"	47	Not Applicable	Not Applicable
	"Brazoria County, TX"	"48039"	"2020"	"2020"	"Sep., 2020"	"2020/09"	25	Not Applicable	Not Applicable
	"Brazoria County, TX"	"48039"	"2020"	"2020"	"Oct., 2020"	"2020/10"	15	Not Applicable	Not Applicable
	"Brazoria County, TX"	"48039"	"2020"	"2020"	"Nov., 2020"	"2020/11"	22	Not Applicable	Not Applicable
	"Brazoria County, TX"	"48039"	"2020"	"2020"	"Dec., 2020"	"2020/12"	44	Not Applicable	Not Applicable
	"Brazoria County, TX"	"48039"	"2021 (provisional)"	"2021"	"Jan., 2021 (provisional)"	"2021/01"	86	Not Applicable	Not Applicable
	"Brazoria County, TX"	"48039"	"2021 (provisional)"	"2021"	"Feb., 2021 (provisional)"	"2021/02"	61	Not Applicable	Not Applicable
	"Brazoria County, TX"	"48039"	"2021 (provisional)"	"2021"	"Mar., 2021 (provisional)"	"2021/03"	56	Not Applicable	Not Applicable
	"Brazoria County, TX"	"48039"	"2021 (provisional)"	"2021"	"Apr., 2021 (provisional)"	"2021/04"	35	Not Applicable	Not Applicable
	"Brazoria County, TX"	"48039"	"2021 (provisional)"	"2021"	"May, 2021 (provisional)"	"2021/05"	23	Not Applicable	Not Applicable
	"Brazoria County, TX"	"48039"	"2021 (provisional)"	"2021"	"Jul., 2021 (provisional)"	"2021/07"	20	Not Applicable	Not Applicable
	"Brazoria County, TX"	"48039"	"2021 (provisional)"	"2021"	"Aug., 2021 (provisional)"	"2021/08"	130	Not Applicable	Not Applicable
	"Brazoria County, TX"	"48039"	"2021 (provisional)"	"2021"	"Sep., 2021 (provisional)"	"2021/09"	117	Not Applicable	Not Applicable
	"Brazoria County, TX"	"48039"	"2021 (provisional)"	"2021"	"Oct., 2021 (provisional)"	"2021/10"	39	Not Applicable	Not Applicable
	"Brazoria County, TX"	"48039"	"2021 (provisional)"	"2021"	"Nov., 2021 (provisional)"	"2021/11"	13	Not Applicable	Not Applicable
	"Brazoria County, TX"	"48039"	"2021 (provisional)"	"2021"	"Dec., 2021 (provisional)"	"2021/12"	19	Not Applicable	Not Applicable
	"Brazoria County, TX"	"48039"	"2022 (provisional and partial)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	57	Not Applicable	Not Applicable
	"Brazoria County, TX"	"48039"	"2022 (provisional and partial)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	26	Not Applicable	Not Applicable
	"Brazos County, TX"	"48041"	"2020"	"2020"	"Apr., 2020"	"2020/04"	11	Not Applicable	Not Applicable
	"Brazos County, TX"	"48041"	"2020"	"2020"	"Jun., 2020"	"2020/06"	12	Not Applicable	Not Applicable
