"Notes"	"Residence County"	"Residence County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Walker County, TX"	"48471"	"2021 (provisional)"	"2021"	16	Not Applicable	Not Applicable
	"Waller County, TX"	"48473"	"2021 (provisional)"	"2021"	11	Not Applicable	Not Applicable
	"Washington County, TX"	"48477"	"2021 (provisional)"	"2021"	10	Not Applicable	Not Applicable
	"Webb County, TX"	"48479"	"2021 (provisional)"	"2021"	39	Not Applicable	Not Applicable
	"Wharton County, TX"	"48481"	"2021 (provisional)"	"2021"	11	Not Applicable	Not Applicable
	"Wichita County, TX"	"48485"	"2021 (provisional)"	"2021"	20	Not Applicable	Not Applicable
	"Williamson County, TX"	"48491"	"2021 (provisional)"	"2021"	63	Not Applicable	Not Applicable
	"Wise County, TX"	"48497"	"2021 (provisional)"	"2021"	12	Not Applicable	Not Applicable
	"Box Elder County, UT"	"49003"	"2021 (provisional)"	"2021"	14	Not Applicable	Not Applicable
	"Davis County, UT"	"49011"	"2021 (provisional)"	"2021"	27	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2021 (provisional)"	"2021"	70	Not Applicable	Not Applicable
	"Utah County, UT"	"49049"	"2021 (provisional)"	"2021"	36	Not Applicable	Not Applicable
	"Washington County, UT"	"49053"	"2021 (provisional)"	"2021"	21	Not Applicable	Not Applicable
	"Weber County, UT"	"49057"	"2021 (provisional)"	"2021"	24	Not Applicable	Not Applicable
	"Arlington County, VA"	"51013"	"2021 (provisional)"	"2021"	15	Not Applicable	Not Applicable
	"Augusta County, VA"	"51015"	"2021 (provisional)"	"2021"	13	Not Applicable	Not Applicable
	"Bedford County, VA"	"51019"	"2021 (provisional)"	"2021"	16	Not Applicable	Not Applicable
	"Campbell County, VA"	"51031"	"2021 (provisional)"	"2021"	18	Not Applicable	Not Applicable
	"Carroll County, VA"	"51035"	"2021 (provisional)"	"2021"	16	Not Applicable	Not Applicable
	"Chesterfield County, VA"	"51041"	"2021 (provisional)"	"2021"	59	Not Applicable	Not Applicable
	"Dinwiddie County, VA"	"51053"	"2021 (provisional)"	"2021"	10	Not Applicable	Not Applicable
	"Fairfax County, VA"	"51059"	"2021 (provisional)"	"2021"	71	Not Applicable	Not Applicable
	"Franklin County, VA"	"51067"	"2021 (provisional)"	"2021"	10	Not Applicable	Not Applicable
	"Frederick County, VA"	"51069"	"2021 (provisional)"	"2021"	11	Not Applicable	Not Applicable
	"Hanover County, VA"	"51085"	"2021 (provisional)"	"2021"	25	Not Applicable	Not Applicable
	"Henrico County, VA"	"51087"	"2021 (provisional)"	"2021"	61	Not Applicable	Not Applicable
	"Isle of Wight County, VA"	"51093"	"2021 (provisional)"	"2021"	13	Not Applicable	Not Applicable
	"Loudoun County, VA"	"51107"	"2021 (provisional)"	"2021"	18	Not Applicable	Not Applicable
	"Mecklenburg County, VA"	"51117"	"2021 (provisional)"	"2021"	13	Not Applicable	Not Applicable
	"Montgomery County, VA"	"51121"	"2021 (provisional)"	"2021"	11	Not Applicable	Not Applicable
	"Pittsylvania County, VA"	"51143"	"2021 (provisional)"	"2021"	13	Not Applicable	Not Applicable
	"Prince George County, VA"	"51149"	"2021 (provisional)"	"2021"	11	Not Applicable	Not Applicable
	"Prince William County, VA"	"51153"	"2021 (provisional)"	"2021"	44	Not Applicable	Not Applicable
	"Roanoke County, VA"	"51161"	"2021 (provisional)"	"2021"	16	Not Applicable	Not Applicable
	"Rockingham County, VA"	"51165"	"2021 (provisional)"	"2021"	13	Not Applicable	Not Applicable
	"Scott County, VA"	"51169"	"2021 (provisional)"	"2021"	12	Not Applicable	Not Applicable
	"Shenandoah County, VA"	"51171"	"2021 (provisional)"	"2021"	11	Not Applicable	Not Applicable
	"Smyth County, VA"	"51173"	"2021 (provisional)"	"2021"	10	Not Applicable	Not Applicable
	"Spotsylvania County, VA"	"51177"	"2021 (provisional)"	"2021"	22	Not Applicable	Not Applicable
	"Stafford County, VA"	"51179"	"2021 (provisional)"	"2021"	18	Not Applicable	Not Applicable
	"Tazewell County, VA"	"51185"	"2021 (provisional)"	"2021"	14	Not Applicable	Not Applicable
	"Warren County, VA"	"51187"	"2021 (provisional)"	"2021"	10	Not Applicable	Not Applicable
	"Washington County, VA"	"51191"	"2021 (provisional)"	"2021"	12	Not Applicable	Not Applicable
	"Wythe County, VA"	"51197"	"2021 (provisional)"	"2021"	14	Not Applicable	Not Applicable
	"Alexandria city, VA"	"51510"	"2021 (provisional)"	"2021"	13	Not Applicable	Not Applicable
	"Bristol city, VA"	"51520"	"2021 (provisional)"	"2021"	10	Not Applicable	Not Applicable
	"Chesapeake city, VA"	"51550"	"2021 (provisional)"	"2021"	53	Not Applicable	Not Applicable
	"Colonial Heights city, VA"	"51570"	"2021 (provisional)"	"2021"	10	Not Applicable	Not Applicable
	"Danville city, VA"	"51590"	"2021 (provisional)"	"2021"	17	Not Applicable	Not Applicable
	"Hampton city, VA"	"51650"	"2021 (provisional)"	"2021"	41	Not Applicable	Not Applicable
	"Hopewell city, VA"	"51670"	"2021 (provisional)"	"2021"	14	Not Applicable	Not Applicable
	"Manassas city, VA"	"51683"	"2021 (provisional)"	"2021"	11	Not Applicable	Not Applicable
	"Martinsville city, VA"	"51690"	"2021 (provisional)"	"2021"	10	Not Applicable	Not Applicable
	"Newport News city, VA"	"51700"	"2021 (provisional)"	"2021"	35	Not Applicable	Not Applicable
	"Norfolk city, VA"	"51710"	"2021 (provisional)"	"2021"	43	Not Applicable	Not Applicable
	"Petersburg city, VA"	"51730"	"2021 (provisional)"	"2021"	11	Not Applicable	Not Applicable
	"Portsmouth city, VA"	"51740"	"2021 (provisional)"	"2021"	34	Not Applicable	Not Applicable
	"Richmond city, VA"	"51760"	"2021 (provisional)"	"2021"	42	Not Applicable	Not Applicable
	"Roanoke city, VA"	"51770"	"2021 (provisional)"	"2021"	20	Not Applicable	Not Applicable
	"Salem city, VA"	"51775"	"2021 (provisional)"	"2021"	10	Not Applicable	Not Applicable
	"Suffolk city, VA"	"51800"	"2021 (provisional)"	"2021"	24	Not Applicable	Not Applicable
	"Virginia Beach city, VA"	"51810"	"2021 (provisional)"	"2021"	68	Not Applicable	Not Applicable
	"Benton County, WA"	"53005"	"2021 (provisional)"	"2021"	23	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"2021 (provisional)"	"2021"	49	Not Applicable	Not Applicable
	"Cowlitz County, WA"	"53015"	"2021 (provisional)"	"2021"	27	Not Applicable	Not Applicable
	"Franklin County, WA"	"53021"	"2021 (provisional)"	"2021"	15	Not Applicable	Not Applicable
	"Grant County, WA"	"53025"	"2021 (provisional)"	"2021"	15	Not Applicable	Not Applicable
	"Grays Harbor County, WA"	"53027"	"2021 (provisional)"	"2021"	20	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2021 (provisional)"	"2021"	149	Not Applicable	Not Applicable
	"Kitsap County, WA"	"53035"	"2021 (provisional)"	"2021"	24	Not Applicable	Not Applicable
	"Lewis County, WA"	"53041"	"2021 (provisional)"	"2021"	22	Not Applicable	Not Applicable
	"Pierce County, WA"	"53053"	"2021 (provisional)"	"2021"	122	Not Applicable	Not Applicable
	"Skagit County, WA"	"53057"	"2021 (provisional)"	"2021"	11	Not Applicable	Not Applicable
	"Snohomish County, WA"	"53061"	"2021 (provisional)"	"2021"	56	Not Applicable	Not Applicable
	"Spokane County, WA"	"53063"	"2021 (provisional)"	"2021"	74	Not Applicable	Not Applicable
	"Thurston County, WA"	"53067"	"2021 (provisional)"	"2021"	30	Not Applicable	Not Applicable
	"Whatcom County, WA"	"53073"	"2021 (provisional)"	"2021"	20	Not Applicable	Not Applicable
	"Yakima County, WA"	"53077"	"2021 (provisional)"	"2021"	28	Not Applicable	Not Applicable
	"Berkeley County, WV"	"54003"	"2021 (provisional)"	"2021"	38	Not Applicable	Not Applicable
	"Cabell County, WV"	"54011"	"2021 (provisional)"	"2021"	13	Not Applicable	Not Applicable
	"Fayette County, WV"	"54019"	"2021 (provisional)"	"2021"	13	Not Applicable	Not Applicable
	"Harrison County, WV"	"54033"	"2021 (provisional)"	"2021"	11	Not Applicable	Not Applicable
	"Jefferson County, WV"	"54037"	"2021 (provisional)"	"2021"	14	Not Applicable	Not Applicable
	"Kanawha County, WV"	"54039"	"2021 (provisional)"	"2021"	44	Not Applicable	Not Applicable
	"Lincoln County, WV"	"54043"	"2021 (provisional)"	"2021"	10	Not Applicable	Not Applicable
	"Logan County, WV"	"54045"	"2021 (provisional)"	"2021"	12	Not Applicable	Not Applicable
	"Marion County, WV"	"54049"	"2021 (provisional)"	"2021"	12	Not Applicable	Not Applicable
	"Mercer County, WV"	"54055"	"2021 (provisional)"	"2021"	15	Not Applicable	Not Applicable
	"Mineral County, WV"	"54057"	"2021 (provisional)"	"2021"	14	Not Applicable	Not Applicable
	"Monongalia County, WV"	"54061"	"2021 (provisional)"	"2021"	10	Not Applicable	Not Applicable
	"Raleigh County, WV"	"54081"	"2021 (provisional)"	"2021"	28	Not Applicable	Not Applicable
	"Brown County, WI"	"55009"	"2021 (provisional)"	"2021"	17	Not Applicable	Not Applicable
	"Dane County, WI"	"55025"	"2021 (provisional)"	"2021"	19	Not Applicable	Not Applicable
	"Dodge County, WI"	"55027"	"2021 (provisional)"	"2021"	10	Not Applicable	Not Applicable
	"Kenosha County, WI"	"55059"	"2021 (provisional)"	"2021"	13	Not Applicable	Not Applicable
	"Marathon County, WI"	"55073"	"2021 (provisional)"	"2021"	10	Not Applicable	Not Applicable
	"Milwaukee County, WI"	"55079"	"2021 (provisional)"	"2021"	75	Not Applicable	Not Applicable
	"Outagamie County, WI"	"55087"	"2021 (provisional)"	"2021"	11	Not Applicable	Not Applicable
	"Polk County, WI"	"55095"	"2021 (provisional)"	"2021"	13	Not Applicable	Not Applicable
	"Racine County, WI"	"55101"	"2021 (provisional)"	"2021"	21	Not Applicable	Not Applicable
	"Rock County, WI"	"55105"	"2021 (provisional)"	"2021"	21	Not Applicable	Not Applicable
	"Sheboygan County, WI"	"55117"	"2021 (provisional)"	"2021"	14	Not Applicable	Not Applicable
	"Walworth County, WI"	"55127"	"2021 (provisional)"	"2021"	11	Not Applicable	Not Applicable
	"Waukesha County, WI"	"55133"	"2021 (provisional)"	"2021"	38	Not Applicable	Not Applicable
	"Winnebago County, WI"	"55139"	"2021 (provisional)"	"2021"	14	Not Applicable	Not Applicable
	"Laramie County, WY"	"56021"	"2021 (provisional)"	"2021"	12	Not Applicable	Not Applicable
"---"
"Dataset: Provisional Mortality Statistics, 2018 through Last Month"
"Query Parameters:"
"UCD - ICD-10 Codes: U07.1 (COVID-19)"
"Year/Month: Mar., 2021 (provisional); Apr., 2021 (provisional); May, 2021 (provisional); Jun., 2021 (provisional)"
"Group By: Residence County; Year"
"Show Totals: Disabled"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd-provisional.html for more information."
"---"
"Query Date: Aug 23, 2022 10:18:55 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Provisional Mortality on CDC WONDER Online Database. Data are from the final Multiple Cause of Death Files, 2018-2020,"
"and from provisional data for years 2021-2022, as compiled from data provided by the 57 vital statistics jurisdictions through"
"the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/mcd-icd10-provisional.html on Aug 23, 2022 10:18:55"
"AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"2. Rows with suppressed Deaths are hidden. Use Quick Options above to show suppressed rows."
"---"
Caveats:
"1. <b>NOTE: </b>On June 6, 2022, the National Vital Statistics System (NVSS) cause of death coding system began a system-wide"
"upgrade, which required a temporary suspension of routine NVSS surveillance reporting. The upgrade required all 2022 death"
"records to be reprocessed into the system. As routine NVSS surveillance reporting resumes, users may temporarily observe lower"
"death counts for prior weeks in 2022 as the backlog is reprocessed and reloaded into the system."
"2. Population and rates are labeled 'Not Applicable' when location of Death's Occurrence, Autopsy, Place of Death, Weekday or"
"Month are grouped by or limited, due to lack of a valid population. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#NotApplicableRates."
"3. These items in the results table are not fully selected: 2021 (provisional). The Query Description lists the actual values"
"selected."
"4. Deaths and population estimates are shown separately from the adjacent counties for Carson City, Nevada (FIPS code 32510)."
"5. Deaths and population estimates are reported separately for Baltimore City (FIPS code 24510) and Baltimore county (FIPS code"
"24005)."
"6. Deaths and population estimates are reported separately for St. Louis City (FIPS code 29510) and county (FIPS code 29189)."
"7. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Assurance of Confidentiality."
"8. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Unreliable."
"9. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#ICD-10 Changes."
"10. Deaths occurring through July 23, 2022 as of August 07, 2022."
