"Notes"	"Residence County"	"Residence County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Collingsworth County, TX"	"48087"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Collingsworth County, TX"	"48087"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Collingsworth County, TX"	"48087"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Colorado County, TX"	"48089"	"2020"	"2020"	16	Not Applicable	Not Applicable
	"Colorado County, TX"	"48089"	"2021"	"2021"	43	Not Applicable	Not Applicable
	"Colorado County, TX"	"48089"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Comal County, TX"	"48091"	"2020"	"2020"	137	Not Applicable	Not Applicable
	"Comal County, TX"	"48091"	"2021"	"2021"	289	Not Applicable	Not Applicable
	"Comal County, TX"	"48091"	"2022 (provisional)"	"2022"	58	Not Applicable	Not Applicable
	"Comanche County, TX"	"48093"	"2020"	"2020"	36	Not Applicable	Not Applicable
	"Comanche County, TX"	"48093"	"2021"	"2021"	32	Not Applicable	Not Applicable
	"Comanche County, TX"	"48093"	"2022 (provisional)"	"2022"	13	Not Applicable	Not Applicable
	"Concho County, TX"	"48095"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Concho County, TX"	"48095"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Concho County, TX"	"48095"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Cooke County, TX"	"48097"	"2020"	"2020"	39	Not Applicable	Not Applicable
	"Cooke County, TX"	"48097"	"2021"	"2021"	84	Not Applicable	Not Applicable
	"Cooke County, TX"	"48097"	"2022 (provisional)"	"2022"	28	Not Applicable	Not Applicable
	"Coryell County, TX"	"48099"	"2020"	"2020"	40	Not Applicable	Not Applicable
	"Coryell County, TX"	"48099"	"2021"	"2021"	131	Not Applicable	Not Applicable
	"Coryell County, TX"	"48099"	"2022 (provisional)"	"2022"	47	Not Applicable	Not Applicable
	"Cottle County, TX"	"48101"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Cottle County, TX"	"48101"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Cottle County, TX"	"48101"	"2022 (provisional)"	"2022"	0	Not Applicable	Not Applicable
	"Crane County, TX"	"48103"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Crane County, TX"	"48103"	"2021"	"2021"	10	Not Applicable	Not Applicable
	"Crane County, TX"	"48103"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Crockett County, TX"	"48105"	"2020"	"2020"	10	Not Applicable	Not Applicable
	"Crockett County, TX"	"48105"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Crockett County, TX"	"48105"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Crosby County, TX"	"48107"	"2020"	"2020"	23	Not Applicable	Not Applicable
	"Crosby County, TX"	"48107"	"2021"	"2021"	20	Not Applicable	Not Applicable
	"Crosby County, TX"	"48107"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Culberson County, TX"	"48109"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Culberson County, TX"	"48109"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Culberson County, TX"	"48109"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Dallam County, TX"	"48111"	"2020"	"2020"	14	Not Applicable	Not Applicable
	"Dallam County, TX"	"48111"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Dallam County, TX"	"48111"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2020"	"2020"	2301	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2021"	"2021"	3395	Not Applicable	Not Applicable
	"Dallas County, TX"	"48113"	"2022 (provisional)"	"2022"	970	Not Applicable	Not Applicable
	"Dawson County, TX"	"48115"	"2020"	"2020"	52	Not Applicable	Not Applicable
	"Dawson County, TX"	"48115"	"2021"	"2021"	31	Not Applicable	Not Applicable
	"Dawson County, TX"	"48115"	"2022 (provisional)"	"2022"	15	Not Applicable	Not Applicable
	"Deaf Smith County, TX"	"48117"	"2020"	"2020"	60	Not Applicable	Not Applicable
	"Deaf Smith County, TX"	"48117"	"2021"	"2021"	41	Not Applicable	Not Applicable
	"Deaf Smith County, TX"	"48117"	"2022 (provisional)"	"2022"	16	Not Applicable	Not Applicable
	"Delta County, TX"	"48119"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Delta County, TX"	"48119"	"2021"	"2021"	17	Not Applicable	Not Applicable
	"Delta County, TX"	"48119"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Denton County, TX"	"48121"	"2020"	"2020"	405	Not Applicable	Not Applicable
	"Denton County, TX"	"48121"	"2021"	"2021"	696	Not Applicable	Not Applicable
	"Denton County, TX"	"48121"	"2022 (provisional)"	"2022"	301	Not Applicable	Not Applicable
	"DeWitt County, TX"	"48123"	"2020"	"2020"	50	Not Applicable	Not Applicable
	"DeWitt County, TX"	"48123"	"2021"	"2021"	38	Not Applicable	Not Applicable
	"DeWitt County, TX"	"48123"	"2022 (provisional)"	"2022"	23	Not Applicable	Not Applicable
	"Dickens County, TX"	"48125"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Dickens County, TX"	"48125"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Dickens County, TX"	"48125"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Dimmit County, TX"	"48127"	"2020"	"2020"	13	Not Applicable	Not Applicable
	"Dimmit County, TX"	"48127"	"2021"	"2021"	35	Not Applicable	Not Applicable
	"Dimmit County, TX"	"48127"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Donley County, TX"	"48129"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Donley County, TX"	"48129"	"2021"	"2021"	12	Not Applicable	Not Applicable
	"Donley County, TX"	"48129"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Duval County, TX"	"48131"	"2020"	"2020"	25	Not Applicable	Not Applicable
	"Duval County, TX"	"48131"	"2021"	"2021"	31	Not Applicable	Not Applicable
	"Duval County, TX"	"48131"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Eastland County, TX"	"48133"	"2020"	"2020"	18	Not Applicable	Not Applicable
	"Eastland County, TX"	"48133"	"2021"	"2021"	70	Not Applicable	Not Applicable
	"Eastland County, TX"	"48133"	"2022 (provisional)"	"2022"	21	Not Applicable	Not Applicable
	"Ector County, TX"	"48135"	"2020"	"2020"	268	Not Applicable	Not Applicable
	"Ector County, TX"	"48135"	"2021"	"2021"	317	Not Applicable	Not Applicable
	"Ector County, TX"	"48135"	"2022 (provisional)"	"2022"	132	Not Applicable	Not Applicable
	"Edwards County, TX"	"48137"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Edwards County, TX"	"48137"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Edwards County, TX"	"48137"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Ellis County, TX"	"48139"	"2020"	"2020"	184	Not Applicable	Not Applicable
	"Ellis County, TX"	"48139"	"2021"	"2021"	283	Not Applicable	Not Applicable
	"Ellis County, TX"	"48139"	"2022 (provisional)"	"2022"	81	Not Applicable	Not Applicable
	"El Paso County, TX"	"48141"	"2020"	"2020"	2091	Not Applicable	Not Applicable
	"El Paso County, TX"	"48141"	"2021"	"2021"	1195	Not Applicable	Not Applicable
	"El Paso County, TX"	"48141"	"2022 (provisional)"	"2022"	509	Not Applicable	Not Applicable
	"Erath County, TX"	"48143"	"2020"	"2020"	37	Not Applicable	Not Applicable
	"Erath County, TX"	"48143"	"2021"	"2021"	79	Not Applicable	Not Applicable
	"Erath County, TX"	"48143"	"2022 (provisional)"	"2022"	15	Not Applicable	Not Applicable
	"Falls County, TX"	"48145"	"2020"	"2020"	22	Not Applicable	Not Applicable
	"Falls County, TX"	"48145"	"2021"	"2021"	38	Not Applicable	Not Applicable
	"Falls County, TX"	"48145"	"2022 (provisional)"	"2022"	15	Not Applicable	Not Applicable
	"Fannin County, TX"	"48147"	"2020"	"2020"	65	Not Applicable	Not Applicable
	"Fannin County, TX"	"48147"	"2021"	"2021"	103	Not Applicable	Not Applicable
	"Fannin County, TX"	"48147"	"2022 (provisional)"	"2022"	29	Not Applicable	Not Applicable
	"Fayette County, TX"	"48149"	"2020"	"2020"	39	Not Applicable	Not Applicable
	"Fayette County, TX"	"48149"	"2021"	"2021"	52	Not Applicable	Not Applicable
	"Fayette County, TX"	"48149"	"2022 (provisional)"	"2022"	18	Not Applicable	Not Applicable
	"Fisher County, TX"	"48151"	"2020"	"2020"	12	Not Applicable	Not Applicable
	"Fisher County, TX"	"48151"	"2021"	"2021"	13	Not Applicable	Not Applicable
	"Fisher County, TX"	"48151"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Floyd County, TX"	"48153"	"2020"	"2020"	27	Not Applicable	Not Applicable
	"Floyd County, TX"	"48153"	"2021"	"2021"	15	Not Applicable	Not Applicable
	"Floyd County, TX"	"48153"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Foard County, TX"	"48155"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Foard County, TX"	"48155"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Foard County, TX"	"48155"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Fort Bend County, TX"	"48157"	"2020"	"2020"	429	Not Applicable	Not Applicable
	"Fort Bend County, TX"	"48157"	"2021"	"2021"	640	Not Applicable	Not Applicable
	"Fort Bend County, TX"	"48157"	"2022 (provisional)"	"2022"	186	Not Applicable	Not Applicable
	"Franklin County, TX"	"48159"	"2020"	"2020"	14	Not Applicable	Not Applicable
	"Franklin County, TX"	"48159"	"2021"	"2021"	24	Not Applicable	Not Applicable
	"Franklin County, TX"	"48159"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Freestone County, TX"	"48161"	"2020"	"2020"	31	Not Applicable	Not Applicable
	"Freestone County, TX"	"48161"	"2021"	"2021"	46	Not Applicable	Not Applicable
	"Freestone County, TX"	"48161"	"2022 (provisional)"	"2022"	10	Not Applicable	Not Applicable
	"Frio County, TX"	"48163"	"2020"	"2020"	21	Not Applicable	Not Applicable
	"Frio County, TX"	"48163"	"2021"	"2021"	57	Not Applicable	Not Applicable
	"Frio County, TX"	"48163"	"2022 (provisional)"	"2022"	15	Not Applicable	Not Applicable
	"Gaines County, TX"	"48165"	"2020"	"2020"	33	Not Applicable	Not Applicable
	"Gaines County, TX"	"48165"	"2021"	"2021"	40	Not Applicable	Not Applicable
	"Gaines County, TX"	"48165"	"2022 (provisional)"	"2022"	13	Not Applicable	Not Applicable
	"Galveston County, TX"	"48167"	"2020"	"2020"	220	Not Applicable	Not Applicable
	"Galveston County, TX"	"48167"	"2021"	"2021"	475	Not Applicable	Not Applicable
	"Galveston County, TX"	"48167"	"2022 (provisional)"	"2022"	135	Not Applicable	Not Applicable
	"Garza County, TX"	"48169"	"2020"	"2020"	15	Not Applicable	Not Applicable
	"Garza County, TX"	"48169"	"2021"	"2021"	11	Not Applicable	Not Applicable
	"Garza County, TX"	"48169"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Gillespie County, TX"	"48171"	"2020"	"2020"	25	Not Applicable	Not Applicable
	"Gillespie County, TX"	"48171"	"2021"	"2021"	58	Not Applicable	Not Applicable
	"Gillespie County, TX"	"48171"	"2022 (provisional)"	"2022"	29	Not Applicable	Not Applicable
	"Glasscock County, TX"	"48173"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Glasscock County, TX"	"48173"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Glasscock County, TX"	"48173"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Goliad County, TX"	"48175"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Goliad County, TX"	"48175"	"2021"	"2021"	19	Not Applicable	Not Applicable
	"Goliad County, TX"	"48175"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Gonzales County, TX"	"48177"	"2020"	"2020"	24	Not Applicable	Not Applicable
	"Gonzales County, TX"	"48177"	"2021"	"2021"	63	Not Applicable	Not Applicable
	"Gonzales County, TX"	"48177"	"2022 (provisional)"	"2022"	11	Not Applicable	Not Applicable
	"Gray County, TX"	"48179"	"2020"	"2020"	41	Not Applicable	Not Applicable
	"Gray County, TX"	"48179"	"2021"	"2021"	63	Not Applicable	Not Applicable
	"Gray County, TX"	"48179"	"2022 (provisional)"	"2022"	29	Not Applicable	Not Applicable
	"Grayson County, TX"	"48181"	"2020"	"2020"	192	Not Applicable	Not Applicable
	"Grayson County, TX"	"48181"	"2021"	"2021"	339	Not Applicable	Not Applicable
	"Grayson County, TX"	"48181"	"2022 (provisional)"	"2022"	105	Not Applicable	Not Applicable
	"Gregg County, TX"	"48183"	"2020"	"2020"	175	Not Applicable	Not Applicable
	"Gregg County, TX"	"48183"	"2021"	"2021"	325	Not Applicable	Not Applicable
	"Gregg County, TX"	"48183"	"2022 (provisional)"	"2022"	105	Not Applicable	Not Applicable
	"Grimes County, TX"	"48185"	"2020"	"2020"	47	Not Applicable	Not Applicable
	"Grimes County, TX"	"48185"	"2021"	"2021"	64	Not Applicable	Not Applicable
	"Grimes County, TX"	"48185"	"2022 (provisional)"	"2022"	14	Not Applicable	Not Applicable
	"Guadalupe County, TX"	"48187"	"2020"	"2020"	119	Not Applicable	Not Applicable
	"Guadalupe County, TX"	"48187"	"2021"	"2021"	249	Not Applicable	Not Applicable
	"Guadalupe County, TX"	"48187"	"2022 (provisional)"	"2022"	67	Not Applicable	Not Applicable
	"Hale County, TX"	"48189"	"2020"	"2020"	129	Not Applicable	Not Applicable
	"Hale County, TX"	"48189"	"2021"	"2021"	76	Not Applicable	Not Applicable
	"Hale County, TX"	"48189"	"2022 (provisional)"	"2022"	36	Not Applicable	Not Applicable
	"Hall County, TX"	"48191"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Hall County, TX"	"48191"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Hall County, TX"	"48191"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Hamilton County, TX"	"48193"	"2020"	"2020"	16	Not Applicable	Not Applicable
	"Hamilton County, TX"	"48193"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Hamilton County, TX"	"48193"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Hansford County, TX"	"48195"	"2020"	"2020"	19	Not Applicable	Not Applicable
	"Hansford County, TX"	"48195"	"2021"	"2021"	10	Not Applicable	Not Applicable
	"Hansford County, TX"	"48195"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Hardeman County, TX"	"48197"	"2020"	"2020"	10	Not Applicable	Not Applicable
	"Hardeman County, TX"	"48197"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Hardeman County, TX"	"48197"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Hardin County, TX"	"48199"	"2020"	"2020"	54	Not Applicable	Not Applicable
	"Hardin County, TX"	"48199"	"2021"	"2021"	162	Not Applicable	Not Applicable
	"Hardin County, TX"	"48199"	"2022 (provisional)"	"2022"	33	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2020"	"2020"	3653	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2021"	"2021"	6107	Not Applicable	Not Applicable
	"Harris County, TX"	"48201"	"2022 (provisional)"	"2022"	1353	Not Applicable	Not Applicable
	"Harrison County, TX"	"48203"	"2020"	"2020"	84	Not Applicable	Not Applicable
	"Harrison County, TX"	"48203"	"2021"	"2021"	159	Not Applicable	Not Applicable
	"Harrison County, TX"	"48203"	"2022 (provisional)"	"2022"	48	Not Applicable	Not Applicable
	"Hartley County, TX"	"48205"	"2020"	"2020"	11	Not Applicable	Not Applicable
	"Hartley County, TX"	"48205"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Hartley County, TX"	"48205"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Haskell County, TX"	"48207"	"2020"	"2020"	15	Not Applicable	Not Applicable
	"Haskell County, TX"	"48207"	"2021"	"2021"	20	Not Applicable	Not Applicable
	"Haskell County, TX"	"48207"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Hays County, TX"	"48209"	"2020"	"2020"	102	Not Applicable	Not Applicable
	"Hays County, TX"	"48209"	"2021"	"2021"	238	Not Applicable	Not Applicable
	"Hays County, TX"	"48209"	"2022 (provisional)"	"2022"	81	Not Applicable	Not Applicable
	"Hemphill County, TX"	"48211"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Hemphill County, TX"	"48211"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Hemphill County, TX"	"48211"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Henderson County, TX"	"48213"	"2020"	"2020"	99	Not Applicable	Not Applicable
	"Henderson County, TX"	"48213"	"2021"	"2021"	288	Not Applicable	Not Applicable
	"Henderson County, TX"	"48213"	"2022 (provisional)"	"2022"	73	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"2020"	"2020"	2012	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"2021"	"2021"	1204	Not Applicable	Not Applicable
	"Hidalgo County, TX"	"48215"	"2022 (provisional)"	"2022"	368	Not Applicable	Not Applicable
	"Hill County, TX"	"48217"	"2020"	"2020"	40	Not Applicable	Not Applicable
	"Hill County, TX"	"48217"	"2021"	"2021"	138	Not Applicable	Not Applicable
	"Hill County, TX"	"48217"	"2022 (provisional)"	"2022"	20	Not Applicable	Not Applicable
	"Hockley County, TX"	"48219"	"2020"	"2020"	91	Not Applicable	Not Applicable
	"Hockley County, TX"	"48219"	"2021"	"2021"	58	Not Applicable	Not Applicable
	"Hockley County, TX"	"48219"	"2022 (provisional)"	"2022"	20	Not Applicable	Not Applicable
	"Hood County, TX"	"48221"	"2020"	"2020"	74	Not Applicable	Not Applicable
	"Hood County, TX"	"48221"	"2021"	"2021"	128	Not Applicable	Not Applicable
	"Hood County, TX"	"48221"	"2022 (provisional)"	"2022"	61	Not Applicable	Not Applicable
	"Hopkins County, TX"	"48223"	"2020"	"2020"	87	Not Applicable	Not Applicable
	"Hopkins County, TX"	"48223"	"2021"	"2021"	67	Not Applicable	Not Applicable
	"Hopkins County, TX"	"48223"	"2022 (provisional)"	"2022"	32	Not Applicable	Not Applicable
	"Houston County, TX"	"48225"	"2020"	"2020"	27	Not Applicable	Not Applicable
	"Houston County, TX"	"48225"	"2021"	"2021"	70	Not Applicable	Not Applicable
	"Houston County, TX"	"48225"	"2022 (provisional)"	"2022"	23	Not Applicable	Not Applicable
	"Howard County, TX"	"48227"	"2020"	"2020"	85	Not Applicable	Not Applicable
	"Howard County, TX"	"48227"	"2021"	"2021"	70	Not Applicable	Not Applicable
	"Howard County, TX"	"48227"	"2022 (provisional)"	"2022"	33	Not Applicable	Not Applicable
	"Hudspeth County, TX"	"48229"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Hudspeth County, TX"	"48229"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Hudspeth County, TX"	"48229"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Hunt County, TX"	"48231"	"2020"	"2020"	97	Not Applicable	Not Applicable
	"Hunt County, TX"	"48231"	"2021"	"2021"	244	Not Applicable	Not Applicable
	"Hunt County, TX"	"48231"	"2022 (provisional)"	"2022"	49	Not Applicable	Not Applicable
	"Hutchinson County, TX"	"48233"	"2020"	"2020"	56	Not Applicable	Not Applicable
	"Hutchinson County, TX"	"48233"	"2021"	"2021"	64	Not Applicable	Not Applicable
	"Hutchinson County, TX"	"48233"	"2022 (provisional)"	"2022"	22	Not Applicable	Not Applicable
	"Irion County, TX"	"48235"	"2020"	"2020"	0	Not Applicable	Not Applicable
	"Irion County, TX"	"48235"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Irion County, TX"	"48235"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Jack County, TX"	"48237"	"2020"	"2020"	12	Not Applicable	Not Applicable
	"Jack County, TX"	"48237"	"2021"	"2021"	10	Not Applicable	Not Applicable
	"Jack County, TX"	"48237"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Jackson County, TX"	"48239"	"2020"	"2020"	23	Not Applicable	Not Applicable
	"Jackson County, TX"	"48239"	"2021"	"2021"	28	Not Applicable	Not Applicable
	"Jackson County, TX"	"48239"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Jasper County, TX"	"48241"	"2020"	"2020"	53	Not Applicable	Not Applicable
	"Jasper County, TX"	"48241"	"2021"	"2021"	122	Not Applicable	Not Applicable
	"Jasper County, TX"	"48241"	"2022 (provisional)"	"2022"	31	Not Applicable	Not Applicable
	"Jeff Davis County, TX"	"48243"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Jeff Davis County, TX"	"48243"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Jeff Davis County, TX"	"48243"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Jefferson County, TX"	"48245"	"2020"	"2020"	271	Not Applicable	Not Applicable
	"Jefferson County, TX"	"48245"	"2021"	"2021"	474	Not Applicable	Not Applicable
	"Jefferson County, TX"	"48245"	"2022 (provisional)"	"2022"	113	Not Applicable	Not Applicable
	"Jim Hogg County, TX"	"48247"	"2020"	"2020"	12	Not Applicable	Not Applicable
	"Jim Hogg County, TX"	"48247"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Jim Hogg County, TX"	"48247"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Jim Wells County, TX"	"48249"	"2020"	"2020"	68	Not Applicable	Not Applicable
	"Jim Wells County, TX"	"48249"	"2021"	"2021"	109	Not Applicable	Not Applicable
	"Jim Wells County, TX"	"48249"	"2022 (provisional)"	"2022"	37	Not Applicable	Not Applicable
	"Johnson County, TX"	"48251"	"2020"	"2020"	175	Not Applicable	Not Applicable
	"Johnson County, TX"	"48251"	"2021"	"2021"	388	Not Applicable	Not Applicable
	"Johnson County, TX"	"48251"	"2022 (provisional)"	"2022"	130	Not Applicable	Not Applicable
	"Jones County, TX"	"48253"	"2020"	"2020"	39	Not Applicable	Not Applicable
	"Jones County, TX"	"48253"	"2021"	"2021"	61	Not Applicable	Not Applicable
	"Jones County, TX"	"48253"	"2022 (provisional)"	"2022"	14	Not Applicable	Not Applicable
	"Karnes County, TX"	"48255"	"2020"	"2020"	24	Not Applicable	Not Applicable
	"Karnes County, TX"	"48255"	"2021"	"2021"	31	Not Applicable	Not Applicable
	"Karnes County, TX"	"48255"	"2022 (provisional)"	"2022"	15	Not Applicable	Not Applicable
	"Kaufman County, TX"	"48257"	"2020"	"2020"	132	Not Applicable	Not Applicable
	"Kaufman County, TX"	"48257"	"2021"	"2021"	261	Not Applicable	Not Applicable
	"Kaufman County, TX"	"48257"	"2022 (provisional)"	"2022"	79	Not Applicable	Not Applicable
	"Kendall County, TX"	"48259"	"2020"	"2020"	38	Not Applicable	Not Applicable
	"Kendall County, TX"	"48259"	"2021"	"2021"	58	Not Applicable	Not Applicable
	"Kendall County, TX"	"48259"	"2022 (provisional)"	"2022"	19	Not Applicable	Not Applicable
	"Kenedy County, TX"	"48261"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Kenedy County, TX"	"48261"	"2021"	"2021"	0	Not Applicable	Not Applicable
	"Kenedy County, TX"	"48261"	"2022 (provisional)"	"2022"	0	Not Applicable	Not Applicable
	"Kent County, TX"	"48263"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Kent County, TX"	"48263"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Kent County, TX"	"48263"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Kerr County, TX"	"48265"	"2020"	"2020"	51	Not Applicable	Not Applicable
	"Kerr County, TX"	"48265"	"2021"	"2021"	93	Not Applicable	Not Applicable
	"Kerr County, TX"	"48265"	"2022 (provisional)"	"2022"	46	Not Applicable	Not Applicable
	"Kimble County, TX"	"48267"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Kimble County, TX"	"48267"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Kimble County, TX"	"48267"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"King County, TX"	"48269"	"2020"	"2020"	0	Not Applicable	Not Applicable
	"King County, TX"	"48269"	"2021"	"2021"	0	Not Applicable	Not Applicable
	"King County, TX"	"48269"	"2022 (provisional)"	"2022"	0	Not Applicable	Not Applicable
	"Kinney County, TX"	"48271"	"2020"	"2020"	Suppressed	Not Applicable	Not Applicable
	"Kinney County, TX"	"48271"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Kinney County, TX"	"48271"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Kleberg County, TX"	"48273"	"2020"	"2020"	62	Not Applicable	Not Applicable
	"Kleberg County, TX"	"48273"	"2021"	"2021"	69	Not Applicable	Not Applicable
	"Kleberg County, TX"	"48273"	"2022 (provisional)"	"2022"	18	Not Applicable	Not Applicable
	"Knox County, TX"	"48275"	"2020"	"2020"	12	Not Applicable	Not Applicable
	"Knox County, TX"	"48275"	"2021"	"2021"	Suppressed	Not Applicable	Not Applicable
	"Knox County, TX"	"48275"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Lamar County, TX"	"48277"	"2020"	"2020"	97	Not Applicable	Not Applicable
	"Lamar County, TX"	"48277"	"2021"	"2021"	125	Not Applicable	Not Applicable
	"Lamar County, TX"	"48277"	"2022 (provisional)"	"2022"	44	Not Applicable	Not Applicable
	"Lamb County, TX"	"48279"	"2020"	"2020"	67	Not Applicable	Not Applicable
	"Lamb County, TX"	"48279"	"2021"	"2021"	28	Not Applicable	Not Applicable
	"Lamb County, TX"	"48279"	"2022 (provisional)"	"2022"	23	Not Applicable	Not Applicable
	"Lampasas County, TX"	"48281"	"2020"	"2020"	13	Not Applicable	Not Applicable
	"Lampasas County, TX"	"48281"	"2021"	"2021"	54	Not Applicable	Not Applicable
	"Lampasas County, TX"	"48281"	"2022 (provisional)"	"2022"	19	Not Applicable	Not Applicable
	"La Salle County, TX"	"48283"	"2020"	"2020"	19	Not Applicable	Not Applicable
	"La Salle County, TX"	"48283"	"2021"	"2021"	25	Not Applicable	Not Applicable
	"La Salle County, TX"	"48283"	"2022 (provisional)"	"2022"	Suppressed	Not Applicable	Not Applicable
	"Lavaca County, TX"	"48285"	"2020"	"2020"	48	Not Applicable	Not Applicable
	"Lavaca County, TX"	"48285"	"2021"	"2021"	38	Not Applicable	Not Applicable
	"Lavaca County, TX"	"48285"	"2022 (provisional)"	"2022"	14	Not Applicable	Not Applicable
	"Lee County, TX"	"48287"	"2020"	"2020"	29	Not Applicable	Not Applicable
	"Lee County, TX"	"48287"	"2021"	"2021"	27	Not Applicable	Not Applicable
